Date;Comp;Score
07.03.2007;MTSC;0.7765072191415519 
07.03.2007;SLGN;0.7761062759397924 
07.03.2007;MER;0.7741064186365663 
07.03.2007;FE;0.7713340786671602 
07.03.2007;LAYN;0.7707783281895547 
07.03.2007;RSG;0.770318675118019 
07.03.2007;ALE;0.7676385365780378 
07.03.2007;ECL;0.7666813246261386 
07.03.2007;WRLD;0.7642225481240481 
07.03.2007;GLYT;0.7600359345898013 
07.03.2007;SPLS;0.7597015333986765 
07.03.2007;FIF.XX2;0.7590182065973998 
07.03.2007;PNM;0.7521301999837137 
07.03.2007;LHO;0.750045293178976 
07.03.2007;GRP.XX1;0.7488585315453151 
07.03.2007;SRR;0.7481730460559702 
07.03.2007;AAPL;0.7429052184834911 
07.03.2007;AME;0.7403575372714666 
07.03.2007;LMT;0.7361405757994735 
07.03.2007;MAR;0.7334757214776003 
07.03.2007;GPC;0.7310313603493094 
07.03.2007;LZ.XX1;0.7293758696557778 
07.03.2007;TEX;0.7274302900087184 
07.03.2007;CHSI;0.7262638231820435 
07.03.2007;CMTL;0.7262069191587986 
07.03.2007;RPT;0.7241059584631014 
07.03.2007;EFX;0.7236824079594333 
07.03.2007;NCR;0.7192409025971945 
07.03.2007;ASFI;0.7155236300067684 
07.03.2007;VAR;0.7153059236273851 
07.03.2007;ACAS;0.7145030539412914 
07.03.2007;SJI;0.7136154029884884 
07.03.2007;FLR;0.7125138185642458 
07.03.2007;BKE;0.7112353872108533 
07.03.2007;MO;0.7072797586212168 
07.03.2007;GEF.B;0.7060260346397302 
07.03.2007;SITC;0.7057252534885801 
07.03.2007;ADM;0.7003319073809777 
07.03.2007;GDI.XX1;0.6990560830334996 
21.03.2007;GR;0.933022330472805 
21.03.2007;BEN;0.9229347177967275 
21.03.2007;DVA;0.9190569492347934 
21.03.2007;HON;0.9153309203416206 
21.03.2007;VFC;0.9099280646187828 
21.03.2007;TIN;0.8949656228323557 
21.03.2007;KDN;0.8926161620438064 
21.03.2007;MMP;0.8896957972457428 
21.03.2007;HCR.XX1;0.8858240468784081 
21.03.2007;TTC;0.8801313256266556 
21.03.2007;SON;0.870154821770507 
21.03.2007;EGN;0.8670684709067825 
21.03.2007;PH;0.8607070995995718 
21.03.2007;CMTL;0.8569636798922918 
21.03.2007;ACAS;0.8551512386892846 
21.03.2007;BAM;0.8550074023384138 
21.03.2007;HSC;0.8540293170218214 
21.03.2007;NC;0.8427771427111372 
21.03.2007;CCK;0.8396122310388644 
21.03.2007;PCH;0.8376743309201027 
21.03.2007;RTX;0.8353886919548958 
21.03.2007;ARRO;0.8321129087685787 
21.03.2007;BKE;0.8278767704904629 
21.03.2007;TXT;0.8255337248104018 
21.03.2007;CGX;0.8227126518397572 
21.03.2007;TRP;0.8202578249695729 
21.03.2007;FLO;0.8152488774627208 
21.03.2007;LHX;0.8148028488940704 
21.03.2007;HSIC;0.8041180122835081 
21.03.2007;ALB;0.7999991265570572 
21.03.2007;SLGN;0.7981099124443777 
21.03.2007;AMG;0.7967846108618717 
21.03.2007;GES;0.7950037433560062 
21.03.2007;TLRDQ;0.7940012843382921 
21.03.2007;TNB;0.7906501150750072 
21.03.2007;CAT;0.7846871239990416 
21.03.2007;B;0.7838910988892202 
21.03.2007;HOT;0.782874072566876 
21.03.2007;SII.XX1;0.7813883681095677 
21.03.2007;LAYN;0.7779443616720355 
21.03.2007;EXC;0.7775806710043415 
21.03.2007;EMR;0.7762834488026585 
21.03.2007;MTSC;0.7726740869714652 
21.03.2007;MER;0.7719094168076126 
21.03.2007;CASC.XX2;0.7699281050404374 
21.03.2007;RSG;0.7681090727396154 
21.03.2007;FE;0.7666783560198503 
21.03.2007;ALE;0.7650004785378184 
21.03.2007;GLYT;0.7632924784299371 
21.03.2007;WRLD;0.762113202222181 
21.03.2007;SPLS;0.7552948546816257 
21.03.2007;ECL;0.7535831281176733 
21.03.2007;GRP.XX1;0.749744336175448 
21.03.2007;SRR;0.7462480450502641 
21.03.2007;LHO;0.746223008934472 
21.03.2007;LMT;0.7460245461766323 
21.03.2007;PNM;0.7434650723930051 
21.03.2007;AAPL;0.7371268501178119 
21.03.2007;HRL;0.7353843604462054 
21.03.2007;AME;0.734246173482163 
21.03.2007;LZ.XX1;0.731337793826603 
21.03.2007;CPB;0.7309424537231292 
21.03.2007;FLR;0.7284202037494396 
21.03.2007;MAR;0.7271302753755919 
21.03.2007;GPC;0.7253135381889477 
21.03.2007;CHSI;0.7240795557232659 
21.03.2007;EFX;0.7237339083989652 
21.03.2007;TEX;0.7230909251586692 
21.03.2007;CLE;0.7217261949246266 
21.03.2007;NCR;0.7208979737139872 
21.03.2007;RPT;0.7175424865876023 
21.03.2007;VAR;0.7126658630465502 
21.03.2007;BF.B;0.7096251315430933 
21.03.2007;GEF.B;0.7054635343730533 
21.03.2007;SEIC;0.7039723140210786 
21.03.2007;SJI;0.7015739869685036 
21.03.2007;CNVR;0.6971290752688842 
21.03.2007;VMC;0.6964196673465 
21.03.2007;SITC;0.6963594183635556 
21.03.2007;ADM;0.695646344434336 
04.04.2007;GR;0.9432566062240775 
04.04.2007;HON;0.9340496686129228 
04.04.2007;EXC;0.9318978400195193 
04.04.2007;MO;0.9244368559896285 
04.04.2007;DVA;0.9144369336420466 
04.04.2007;SON;0.9088013263879535 
04.04.2007;BEN;0.9035916985610728 
04.04.2007;TTC;0.8954624593371037 
04.04.2007;WWW;0.8791932201298773 
04.04.2007;ASH;0.8785715589347107 
04.04.2007;PLMD;0.8754490469377496 
04.04.2007;CMTL;0.8684171765143318 
04.04.2007;NJR;0.8673521774220256 
04.04.2007;PEG;0.8537231997994131 
04.04.2007;TXT;0.8473903485413379 
04.04.2007;TNB;0.8470024945608068 
04.04.2007;WM;0.8463775218262225 
04.04.2007;BA;0.8402183905054159 
04.04.2007;ALE;0.8370514149117306 
04.04.2007;TLRDQ;0.8367512091303236 
04.04.2007;ARRO;0.8333721323008121 
04.04.2007;BKE;0.8328879262063037 
04.04.2007;M;0.8313180111964125 
04.04.2007;NST;0.8256296088858209 
04.04.2007;ETR;0.8254097807589011 
04.04.2007;EMR;0.824567354528065 
04.04.2007;FLO;0.8228337448676725 
04.04.2007;SLGN;0.8226702456575294 
04.04.2007;JWN;0.817861464272655 
04.04.2007;HSC;0.8095980096375697 
04.04.2007;GES;0.8050592171603616 
04.04.2007;CCK;0.8041065827465094 
04.04.2007;B;0.8038635822064977 
04.04.2007;GLYT;0.8035905215179404 
04.04.2007;CW;0.8024620195065274 
04.04.2007;CGX;0.8004453763620164 
04.04.2007;GWW;0.7968990328930137 
04.04.2007;TEX;0.7968285343520742 
04.04.2007;LZ.XX1;0.7922149363530117 
04.04.2007;MCD;0.7918169450574213 
04.04.2007;EVRG;0.7908108139017311 
04.04.2007;TPC;0.7889955534869638 
04.04.2007;HSIC;0.7876189094965313 
04.04.2007;HOT;0.7796735379780961 
04.04.2007;AEO;0.7795616152765538 
04.04.2007;HSII;0.7787794379894638 
04.04.2007;ECL;0.7779081087044699 
04.04.2007;MTW;0.7758211870544689 
04.04.2007;WRLD;0.7713481190872893 
04.04.2007;SPLS;0.7702557687473741 
04.04.2007;AQNT;0.7687893751617668 
04.04.2007;CASC.XX2;0.768229825071564 
04.04.2007;LAYN;0.7658154296329448 
04.04.2007;SRR;0.7644664128926361 
04.04.2007;ALB;0.7633491499765794 
04.04.2007;HRL;0.763084900043168 
04.04.2007;AAPL;0.7613033695223703 
04.04.2007;WCN.XX2;0.7602632589309049 
04.04.2007;ZD;0.7597460808738536 
04.04.2007;RPT;0.7552866111771196 
04.04.2007;ATR;0.7548807375037152 
04.04.2007;SII.XX1;0.7499595451868168 
04.04.2007;AME;0.7468908892088922 
04.04.2007;CPB;0.7450713523609676 
04.04.2007;AEE;0.7402623287488591 
04.04.2007;PG;0.7374697819486317 
04.04.2007;ROP;0.7346772987791755 
04.04.2007;GEF.B;0.7304789840313338 
04.04.2007;ITT;0.7290346157398797 
04.04.2007;LMT;0.7287341444405407 
04.04.2007;EFX;0.7248233612883225 
04.04.2007;EGN;0.7204935354011968 
04.04.2007;DRI;0.7196406606178862 
04.04.2007;BKH;0.7177930417852536 
04.04.2007;GPC;0.7175364483497971 
04.04.2007;RTN;0.7168861958787662 
04.04.2007;ETFC;0.714026207094089 
04.04.2007;BF.B;0.7108223707967471 
04.04.2007;SPGI;0.7060894053694343 
04.04.2007;LHX;0.7025641963362376 
18.04.2007;GR;0.9444372994225323 
18.04.2007;HON;0.9385747486147272 
18.04.2007;EXC;0.9309241868354023 
18.04.2007;MO;0.9257600891826064 
18.04.2007;DVA;0.9170776672221682 
18.04.2007;SON;0.9154849910611074 
18.04.2007;TTC;0.898073470500491 
18.04.2007;ASH;0.8853008240345301 
18.04.2007;BEN;0.8831992214878515 
18.04.2007;PLMD;0.8795517325639358 
18.04.2007;CMTL;0.8704041668408942 
18.04.2007;NJR;0.8662438990418312 
18.04.2007;WWW;0.8655383648459721 
18.04.2007;WM;0.8558705539519029 
18.04.2007;TNB;0.8552788886259975 
18.04.2007;PEG;0.8529792250961077 
18.04.2007;TXT;0.8512963211775645 
18.04.2007;BA;0.8511264128338714 
18.04.2007;BKE;0.8382907141539364 
18.04.2007;M;0.8380910702336628 
18.04.2007;ALE;0.8364048600160698 
18.04.2007;SLGN;0.8281474932403838 
18.04.2007;EMR;0.8264360486334816 
18.04.2007;NST;0.8241271380898496 
18.04.2007;ETR;0.8218874463492436 
18.04.2007;FLO;0.8178236961483811 
18.04.2007;JWN;0.817700914984503 
18.04.2007;HSC;0.8152251904017488 
18.04.2007;B;0.8106615638506254 
18.04.2007;GES;0.8072815157910309 
18.04.2007;GLYT;0.8042370975158438 
18.04.2007;CW;0.8020474127901879 
18.04.2007;CGX;0.8014461171579422 
18.04.2007;GWW;0.7995246420321236 
18.04.2007;TEX;0.796915938435193 
18.04.2007;HSII;0.7949762881288466 
18.04.2007;MCD;0.793059322674875 
18.04.2007;TLRDQ;0.7913233406489906 
18.04.2007;LZ.XX1;0.7903746553752009 
18.04.2007;EVRG;0.7896506409382016 
18.04.2007;HOT;0.7892910364383782 
18.04.2007;TPC;0.7881742210171526 
18.04.2007;AEO;0.7830721384704817 
18.04.2007;HSIC;0.7828117335814893 
18.04.2007;MTW;0.7803000022373707 
18.04.2007;ECL;0.7776525413406304 
18.04.2007;EFX;0.7738194311103519 
18.04.2007;WRLD;0.7734136596650371 
18.04.2007;SPLS;0.7724655465313336 
18.04.2007;HRL;0.7670968434474601 
18.04.2007;AAPL;0.7669295754589779 
18.04.2007;EXPO;0.7616123728767823 
18.04.2007;WCN.XX2;0.7612123336432776 
18.04.2007;AME;0.7582166194384423 
18.04.2007;RPT;0.7574983634995466 
18.04.2007;ATR;0.7550361443713083 
18.04.2007;AQNT;0.7525076927429143 
18.04.2007;ALB;0.7519651299284552 
18.04.2007;ZD;0.7516050303146107 
18.04.2007;CPB;0.7491934780898405 
18.04.2007;SII.XX1;0.7483893991929559 
18.04.2007;LMT;0.7459585196561316 
18.04.2007;DRI;0.7455831771411381 
18.04.2007;NWN;0.7452908541260674 
18.04.2007;SRR;0.7432786666251288 
18.04.2007;ROP;0.743200352460273 
18.04.2007;ARRO;0.7425221395078602 
18.04.2007;BKH;0.7405214374115803 
18.04.2007;AEE;0.7398088823779376 
18.04.2007;PG;0.7396791091297273 
18.04.2007;GEF.B;0.7344257337722293 
18.04.2007;ITT;0.7283945654083059 
18.04.2007;RTN;0.7264413635375537 
18.04.2007;EGN;0.7217567383573169 
18.04.2007;LHX;0.7215760027380232 
18.04.2007;ETFC;0.7182134596128755 
18.04.2007;GPC;0.7171939680177141 
18.04.2007;BF.B;0.7133456670212787 
18.04.2007;SPGI;0.7102707082234114 
18.04.2007;MGRC;0.704897453425233 
02.05.2007;NST;0.9483149001626274 
02.05.2007;FLO;0.9448219193410239 
02.05.2007;HON;0.9271755650097981 
02.05.2007;MO;0.9265397343442706 
02.05.2007;DVA;0.9243688177895564 
02.05.2007;M;0.9218487142068121 
02.05.2007;WM;0.9003808123483423 
02.05.2007;PLMD;0.8943832475799766 
02.05.2007;ASH;0.8904191723266426 
02.05.2007;CMTL;0.8867185974512951 
02.05.2007;GR;0.883898035619725 
02.05.2007;BEN;0.8809742177374713 
02.05.2007;WWW;0.8795949538496893 
02.05.2007;LMT;0.8756102208834936 
02.05.2007;EXC;0.8709016147253426 
02.05.2007;AMED;0.8642379149138084 
02.05.2007;NJR;0.8616897273614299 
02.05.2007;TNB;0.8611050982390968 
02.05.2007;PEG;0.8551195887626117 
02.05.2007;KFY;0.8499087949221313 
02.05.2007;BKE;0.8483415959092591 
02.05.2007;ALE;0.8429935200670025 
02.05.2007;SLGN;0.8384992998614214 
02.05.2007;FE;0.8376404590204809 
02.05.2007;TTC;0.8349579191966785 
02.05.2007;EMR;0.8335402012058226 
02.05.2007;HUB.A;0.8274057492553597 
02.05.2007;WRLD;0.8262241143627785 
02.05.2007;GES;0.824489920988138 
02.05.2007;SPLS;0.8237053813146775 
02.05.2007;ETR;0.8185720616325876 
02.05.2007;B;0.8151861862487781 
02.05.2007;GLYT;0.812015754616484 
02.05.2007;ATO;0.8096278420340426 
02.05.2007;TLRDQ;0.8088945051724997 
02.05.2007;ECL;0.8068226721910606 
02.05.2007;CGX;0.8052132693456994 
02.05.2007;MCD;0.8017527295855603 
02.05.2007;HSII;0.7987432926495643 
02.05.2007;AEO;0.7978144203035099 
02.05.2007;TEX;0.7954883562467465 
02.05.2007;LZ.XX1;0.7921754931441872 
02.05.2007;CW;0.7893387426425309 
02.05.2007;EVRG;0.789063316814855 
02.05.2007;EFX;0.7867661540132255 
02.05.2007;AME;0.784574714627655 
02.05.2007;HSIC;0.7828629477544775 
02.05.2007;TPC;0.7818760600243342 
02.05.2007;MTW;0.7812997618947849 
02.05.2007;GWW;0.7809137588461793 
02.05.2007;BA;0.7784961766146936 
02.05.2007;ROL;0.7707654286471362 
02.05.2007;HSC;0.769948452027826 
02.05.2007;AAPL;0.7695724500131217 
02.05.2007;HOT;0.7682904038270568 
02.05.2007;ALB;0.7633230148474625 
02.05.2007;ATR;0.7630919193638184 
02.05.2007;SON;0.7625632202644282 
02.05.2007;ZD;0.7622838241889515 
02.05.2007;DRI;0.7616691217262344 
02.05.2007;EXPO;0.760490628744987 
02.05.2007;MTD;0.7598158321237765 
02.05.2007;PG;0.7575044258434971 
02.05.2007;EE;0.7571759114975951 
02.05.2007;ITT;0.753138445667932 
02.05.2007;ROP;0.7523409773757062 
02.05.2007;SII.XX1;0.7514745108204921 
02.05.2007;AGE.XX2;0.7480548090988208 
02.05.2007;RPT;0.7477838134490321 
02.05.2007;AQNT;0.7474859276511696 
02.05.2007;BKH;0.745462656802178 
02.05.2007;LHX;0.7451315893033705 
02.05.2007;NWN;0.744442454922612 
02.05.2007;TXT;0.7389226584940249 
02.05.2007;ARRO;0.7379987497305809 
02.05.2007;SRR;0.7367864570349152 
02.05.2007;ECOL;0.7345016021789891 
02.05.2007;BF.B;0.7335880359410722 
02.05.2007;HRL;0.7237445749296373 
02.05.2007;WCN.XX2;0.7236281083500505 
16.05.2007;PEG;0.9631831887274569 
16.05.2007;ATO;0.9539594042980439 
16.05.2007;NST;0.9500161898224718 
16.05.2007;FLO;0.9449862077641746 
16.05.2007;M;0.9345589086745644 
16.05.2007;HON;0.9297793515540853 
16.05.2007;WM;0.9114655495929679 
16.05.2007;PLMD;0.9032075942234316 
16.05.2007;NWN;0.8945517513217182 
16.05.2007;CMTL;0.8927303094164335 
16.05.2007;EMR;0.8900492199975552 
16.05.2007;GR;0.8878776049708497 
16.05.2007;LMT;0.886124136163802 
16.05.2007;EXC;0.8748581514258065 
16.05.2007;PCG;0.8742972679684876 
16.05.2007;MO;0.8739457231122192 
16.05.2007;ALE;0.8733882434450052 
16.05.2007;BKE;0.8682366194299016 
16.05.2007;AMED;0.8612995103433385 
16.05.2007;HTSI;0.8601244471909071 
16.05.2007;NFG;0.853829761969696 
16.05.2007;KFY;0.8508715709628415 
16.05.2007;TTC;0.84305390561818 
16.05.2007;HUB.A;0.8389664279248572 
16.05.2007;ZD;0.8366368936912992 
16.05.2007;EPC;0.8334880242487477 
16.05.2007;SPLS;0.8290966896647206 
16.05.2007;GES;0.8270223389149616 
16.05.2007;ASH;0.8255796182812654 
16.05.2007;WRLD;0.824868802394952 
16.05.2007;DRI;0.8158572856583387 
16.05.2007;EGN;0.8118398862377215 
16.05.2007;CGX;0.8090459674786569 
16.05.2007;NJR;0.8079273064113188 
16.05.2007;JACK;0.8064021371532869 
16.05.2007;TLRDQ;0.8062377740534614 
16.05.2007;BEN;0.8041786371988615 
16.05.2007;WWIN.XX1;0.8041342628020947 
16.05.2007;AEO;0.8023176319164492 
16.05.2007;DVA;0.8011227461475716 
16.05.2007;EVRG;0.7914808437569518 
16.05.2007;ROL;0.7901688923326771 
16.05.2007;BA;0.7898780910870121 
16.05.2007;HCR.XX1;0.7896262965747656 
16.05.2007;MCD;0.789018300904669 
16.05.2007;BKH;0.7880507482916119 
16.05.2007;GWW;0.7874485767434656 
16.05.2007;TWIN;0.7874251038532813 
16.05.2007;MTD;0.7870697958898397 
16.05.2007;ADP;0.7856224420330742 
16.05.2007;HSC;0.7771464725855365 
16.05.2007;TPC;0.772835745719093 
16.05.2007;EXPO;0.7713471872813931 
16.05.2007;SON;0.7687080466028571 
16.05.2007;AGE.XX2;0.7668783625909171 
16.05.2007;EE;0.7655395297630253 
16.05.2007;PG;0.764950128469071 
16.05.2007;SLGN;0.7543836566022079 
16.05.2007;AME;0.7532185947865299 
16.05.2007;RPT;0.7507966407399499 
16.05.2007;LH;0.7500056984451617 
16.05.2007;UEIC;0.7491673796010629 
16.05.2007;GPC;0.7467332430556429 
16.05.2007;AEE;0.7463870319971003 
16.05.2007;BF.B;0.7453959755981457 
16.05.2007;TXT;0.7448530312567072 
16.05.2007;EFX;0.7423825006040821 
16.05.2007;SRR;0.7368364221585313 
16.05.2007;SII.XX1;0.7342200725256439 
16.05.2007;ETFC;0.733176744399802 
16.05.2007;TROW;0.7325225792292998 
16.05.2007;HSII;0.7322627417799102 
16.05.2007;WCN.XX2;0.7310245652745211 
16.05.2007;ECOL;0.7280507323630299 
16.05.2007;ALD.XX1;0.7272409597237719 
16.05.2007;FUR;0.72090671952818 
16.05.2007;ARRO;0.7094337645048763 
16.05.2007;CASY;0.7079052722212033 
16.05.2007;B;0.7072317000914077 
16.05.2007;RBA;0.7057406817427369 
30.05.2007;PEG;0.964179711569059 
30.05.2007;NJR;0.9564189485699579 
30.05.2007;NST;0.9511981813020878 
30.05.2007;FLO;0.9485546578734076 
30.05.2007;M;0.9437710500254465 
30.05.2007;HON;0.9304529259855866 
30.05.2007;CMTL;0.9006414000890826 
30.05.2007;NWN;0.8962227467187247 
30.05.2007;GR;0.8902635377529855 
30.05.2007;EMR;0.8900092985234379 
30.05.2007;LMT;0.8899399103566139 
30.05.2007;EXC;0.8803217502876651 
30.05.2007;ALE;0.8764331668395348 
30.05.2007;PCG;0.8758096938168074 
30.05.2007;MO;0.8750209440285355 
30.05.2007;HTSI;0.8595412546681793 
30.05.2007;KFY;0.85858276601946 
30.05.2007;NFG;0.8559566444609965 
30.05.2007;AMED;0.8530690038611304 
30.05.2007;HCR.XX1;0.8503335837330054 
30.05.2007;TTC;0.8450904970898502 
30.05.2007;WM;0.8408209971577518 
30.05.2007;HUB.A;0.8374935511767838 
30.05.2007;ZD;0.8362471949663549 
30.05.2007;BKE;0.830048286373767 
30.05.2007;BEN;0.8282891564571042 
30.05.2007;GES;0.827349229517412 
30.05.2007;DRI;0.8263405874795601 
30.05.2007;WRLD;0.8257802638725266 
30.05.2007;TLRDQ;0.8246120787380354 
30.05.2007;ASH;0.8226746062592157 
30.05.2007;JACK;0.8171053117162899 
30.05.2007;SPLS;0.8144457649776358 
30.05.2007;AEO;0.8140180587188057 
30.05.2007;EGN;0.8113861429005462 
30.05.2007;DVA;0.8090166492873514 
30.05.2007;ATO;0.8076825827272245 
30.05.2007;WWIN.XX1;0.802088294313726 
30.05.2007;AGE.XX2;0.7988526031719452 
30.05.2007;BKH;0.7960202731407084 
30.05.2007;EVRG;0.7938697790737246 
30.05.2007;BA;0.7934851159521659 
30.05.2007;MCD;0.791967182711484 
30.05.2007;ADP;0.7914967879708819 
30.05.2007;ROL;0.790722065097097 
30.05.2007;GWW;0.7893365490118007 
30.05.2007;TWIN;0.787410007793715 
30.05.2007;EPC;0.7848059189071765 
30.05.2007;MTD;0.7800119371413347 
30.05.2007;APU;0.7757884990271082 
30.05.2007;TPC;0.774832205831922 
30.05.2007;PLMD;0.7675160698773689 
30.05.2007;EE;0.7670608225589888 
30.05.2007;PG;0.7660864518193453 
30.05.2007;AME;0.7598892316742577 
30.05.2007;UEIC;0.7532884944544495 
30.05.2007;EFX;0.7523642758945808 
30.05.2007;RPT;0.7509743722213332 
30.05.2007;AEE;0.7499022733382266 
30.05.2007;GPC;0.7468683915006346 
30.05.2007;SII.XX1;0.7454383544002587 
30.05.2007;HSC;0.7435020262267524 
30.05.2007;ALD.XX1;0.7434705988512 
30.05.2007;TROW;0.7409219303771041 
30.05.2007;SON;0.7394955717221062 
30.05.2007;ETFC;0.734249684474407 
30.05.2007;HSII;0.7331502726514076 
30.05.2007;WCN.XX2;0.7326699922843234 
30.05.2007;B;0.7323356049174075 
30.05.2007;TXT;0.7309061110541436 
30.05.2007;RBA;0.7283824269346039 
30.05.2007;OVV;0.7260448666639074 
30.05.2007;FUR;0.725075292044048 
30.05.2007;PCP;0.7229455638449476 
30.05.2007;CASY;0.7190925002183706 
30.05.2007;ARRO;0.7136758572300594 
30.05.2007;SRR;0.7132188569322803 
30.05.2007;AACB;0.7110976231550676 
30.05.2007;LH;0.705376042485003 
30.05.2007;SLGN;0.7022931087041969 
13.06.2007;PEG;0.965102444618765 
13.06.2007;NJR;0.9599429332442391 
13.06.2007;NST;0.9539570101752748 
13.06.2007;HON;0.9328744345755193 
13.06.2007;NWN;0.9046688959310337 
13.06.2007;GR;0.9003103439830906 
13.06.2007;EMR;0.89588352935426 
13.06.2007;LMT;0.8940442934592209 
13.06.2007;EXC;0.8862800230742183 
13.06.2007;PCP;0.8858531266917266 
13.06.2007;PCG;0.8819116338488907 
13.06.2007;ALE;0.8818419960035093 
13.06.2007;WM;0.8804652090239138 
13.06.2007;MO;0.8783127724150497 
13.06.2007;HCR.XX1;0.8687532773917844 
13.06.2007;NFG;0.865911204102076 
13.06.2007;HTSI;0.8643028294261046 
13.06.2007;BEN;0.864082737696982 
13.06.2007;TLRDQ;0.8553246007007738 
13.06.2007;BKE;0.8444825461780523 
13.06.2007;HUB.A;0.8436092793858782 
13.06.2007;ZD;0.8380659590642254 
13.06.2007;KFY;0.8369810106280912 
13.06.2007;SPLS;0.8286268371228932 
13.06.2007;AMED;0.8282938409061071 
13.06.2007;ASH;0.8256410442991122 
13.06.2007;WRLD;0.8255281080227612 
13.06.2007;EGN;0.819298017616587 
13.06.2007;DVA;0.8163557042395475 
13.06.2007;JACK;0.8160150164955536 
13.06.2007;EPC;0.8159553056154164 
13.06.2007;M;0.8120957518207748 
13.06.2007;DRI;0.8098432922963811 
13.06.2007;ATO;0.8096980079384886 
13.06.2007;CMTL;0.8055113705824305 
13.06.2007;BKH;0.8042689067496884 
13.06.2007;EVRG;0.8017359040188391 
13.06.2007;ROL;0.8016467386817672 
13.06.2007;BA;0.8013542343140739 
13.06.2007;WWIN.XX1;0.7995343865455259 
13.06.2007;MCD;0.799085535927688 
13.06.2007;MTD;0.7964998700662633 
13.06.2007;GWW;0.7960201689262325 
13.06.2007;ADP;0.7957277765564795 
13.06.2007;TTC;0.7948441675735601 
13.06.2007;TWIN;0.7888185147888896 
13.06.2007;APU;0.7830043100781539 
13.06.2007;TPC;0.7755912751825642 
13.06.2007;PLMD;0.7722552099285971 
13.06.2007;PG;0.7714399731689416 
13.06.2007;EE;0.7711765945118507 
13.06.2007;HSC;0.7697785132819895 
13.06.2007;AME;0.765960917785972 
13.06.2007;EFX;0.7644186172053605 
13.06.2007;SON;0.7643754298539618 
13.06.2007;SII.XX1;0.7613656823430223 
13.06.2007;ALD.XX1;0.7608233440757661 
13.06.2007;RPT;0.7562586203636902 
13.06.2007;UEIC;0.7557059095223002 
13.06.2007;AEE;0.7553368584120361 
13.06.2007;TROW;0.7541811119372579 
13.06.2007;GPC;0.7522838331843589 
13.06.2007;TXT;0.7506722368203659 
13.06.2007;RBA;0.7406616620457331 
13.06.2007;WCN.XX2;0.7393307296781437 
13.06.2007;GES;0.739100438538641 
13.06.2007;SLGN;0.7373519942061574 
13.06.2007;CASY;0.735877675832332 
13.06.2007;FUR;0.7320093139208887 
13.06.2007;LH;0.7316454247748564 
13.06.2007;ETFC;0.731212164331294 
13.06.2007;AACB;0.7249489686309494 
13.06.2007;CNR;0.7227805661822948 
13.06.2007;WMK;0.7128356189395859 
13.06.2007;NOC;0.7067310215540565 
13.06.2007;USM;0.7067014431054498 
13.06.2007;SHEN;0.704342892792113 
13.06.2007;HEI.A;0.7027819258959409 
13.06.2007;TDS;0.7020365959029771 
13.06.2007;OVV;0.7004546912876226 
27.06.2007;PEG;0.9617136011147315 
27.06.2007;NST;0.9542096357727525 
27.06.2007;HON;0.9347449258204487 
27.06.2007;NWN;0.9067427491242744 
27.06.2007;GR;0.9008989371168705 
27.06.2007;EMR;0.8970433597405719 
27.06.2007;PCP;0.8965788653493403 
27.06.2007;WM;0.8946671033863152 
27.06.2007;LMT;0.8934534787128687 
27.06.2007;EXC;0.88484646578761 
27.06.2007;PCG;0.8827947331912899 
27.06.2007;ALE;0.8820401545742732 
27.06.2007;MO;0.8799600664558463 
27.06.2007;HCR.XX1;0.8747298199740019 
27.06.2007;BEN;0.8719178838091344 
27.06.2007;NFG;0.8634888891820822 
27.06.2007;HTSI;0.8630134188731706 
27.06.2007;HUB.A;0.8432062872165065 
27.06.2007;ZD;0.837636756071976 
27.06.2007;AMED;0.8326381293864555 
27.06.2007;SPLS;0.8320329246397937 
27.06.2007;WRLD;0.8237047127979982 
27.06.2007;ASH;0.8224623641802858 
27.06.2007;EGN;0.8214893947754804 
27.06.2007;DVA;0.8207234530588136 
27.06.2007;JACK;0.820576082952039 
27.06.2007;EPC;0.8193311789685278 
27.06.2007;M;0.8132284510024249 
27.06.2007;NJR;0.8126935296768849 
27.06.2007;ATO;0.8103038884533516 
27.06.2007;CLC;0.8102758344943944 
27.06.2007;CMTL;0.8088317811702287 
27.06.2007;BKH;0.806521681028857 
27.06.2007;EVRG;0.8063039127911157 
27.06.2007;BA;0.8058847310828197 
27.06.2007;BKE;0.8056843417746745 
27.06.2007;ROL;0.805089393838825 
27.06.2007;MCD;0.8030407875257977 
27.06.2007;MTD;0.8020563805334797 
27.06.2007;ADP;0.800157805602228 
27.06.2007;GWW;0.7940109764694212 
27.06.2007;WWIN.XX1;0.7919004818362261 
27.06.2007;TWIN;0.7886523799591387 
27.06.2007;APU;0.7865878102076332 
27.06.2007;TPC;0.776181204311128 
27.06.2007;SON;0.7752346408852506 
27.06.2007;HSC;0.7740011767375137 
27.06.2007;AME;0.7718236391565796 
27.06.2007;PG;0.7706889261402003 
27.06.2007;EFX;0.7700570560526816 
27.06.2007;EE;0.768969800513579 
27.06.2007;PLMD;0.765966483909955 
27.06.2007;SII.XX1;0.7624043184719987 
27.06.2007;LH;0.7606896255263988 
27.06.2007;RPT;0.759260999438866 
27.06.2007;AEE;0.7574492997111095 
27.06.2007;TROW;0.7573865701790233 
27.06.2007;TXT;0.756349740511676 
27.06.2007;UEIC;0.7555981131940496 
27.06.2007;ALD.XX1;0.7545980397625532 
27.06.2007;GPC;0.7538799203247062 
